from_id,to_id,travel_time
44,69_Hemmat School,37
44,70_,37
44,71_,57
44,72_,62
44,73_,50
44,74_,43
44,75_,41
44,76_,42
44,77_,51
44,78_,52
44,79_Allame Jafari High school,60
44,80_,60
44,81_,52
44,82_,44
45,01_Mohammad Taghi Nourozi,27
45,02_,45
45,03_Qods Highschool,20
45,04_استعدادهای درخشان شهیدان شالباف,48
45,05_Sepide Kashani,34
45,06_Bokharaei High School,36
45,07_Tohid school,17
45,08_Pasargad High Scored,24
45,09_Farzanegan Sampad (NODET) High school,37
45,10_,40
45,11_,24
45,12_Pasdaran highschool,24
45,13_,46
45,14_,16
45,15_,32
45,16_,40
45,17_,37
45,18_,33
45,19_Erfan,31
45,20_Khatamol anbia Technical School,36
45,21_Enghelab-e-Eslami Technical school,38
45,22_Shahed,29
45,23_Shahed,28
45,24_,33
45,25_,30
45,26_Chamran,38
45,27_Nourozian School,30
45,28_Nourozian School Building,30
45,29_,23
45,30_,22
45,31_,15
45,32_Shahed School,37
45,33_Martyr Babayi elites Highschool,33
45,34_,30
45,35_Jaberebn e Hayyan,46
45,36_Nejatiye,43
45,37_,29
45,38_,14
45,39_Daneshmand High School,52
45,40_Amin Rambood,28
45,41_,38
45,42_,33
45,43_Reshadat,31
45,44_,36
45,45_,36
45,46_,41
45,47_,39
45,48_,15
45,49_Sadra,28
45,50_,52
45,51_Tarbiat,44
45,52_,50
45,53_Exceptional Children School,52
45,54_Shahidi,21
45,55_Ayande Sazan Novin,54
45,56_Erfan High School,34
45,57_Dehkhoda And Farabi High school,32
45,58_,31
45,59_Shirodi and Haj Seyed Fazlollah Ghavam,23
45,60_Sheykh e Toosi and Kalini,23
45,61_,17
45,62_Abdollahi School,47
45,63_Sa'adat School,48
45,64_Valiasr,10
45,65_Aghmashe High School,21
45,66_,36
45,67_,34
45,68_,33
45,69_Hemmat School,36
45,70_,17
45,71_,38
45,72_,53
45,73_,46
45,74_,45
45,75_,43
45,76_,44
45,77_,47
45,78_,48
45,79_Allame Jafari High school,55
45,80_,41
45,81_,21
45,82_,29
46,01_Mohammad Taghi Nourozi,31
46,02_,49
46,03_Qods Highschool,26
46,04_استعدادهای درخشان شهیدان شالباف,51
46,05_Sepide Kashani,38
46,06_Bokharaei High School,39
46,07_Tohid school,30
46,08_Pasargad High Scored,28
46,09_Farzanegan Sampad (NODET) High school,40
46,10_,44
46,11_,28
46,12_Pasdaran highschool,36
46,13_,49
46,14_,21
46,15_,44
46,16_,43
46,17_,40
46,18_,36
46,19_Erfan,34
46,20_Khatamol anbia Technical School,39
46,21_Enghelab-e-Eslami Technical school,41
46,22_Shahed,32
46,23_Shahed,31
46,24_,36
46,25_,34
46,26_Chamran,44
46,27_Nourozian School,34
46,28_Nourozian School Building,34
46,29_,30
46,30_,30
46,31_,28
46,32_Shahed School,40
46,33_Martyr Babayi elites Highschool,36
46,34_,34
46,35_Jaberebn e Hayyan,49
46,36_Nejatiye,46
46,37_,41
46,38_,27
46,39_Daneshmand High School,55
46,40_Amin Rambood,40
46,41_,45
46,42_,36
