from_id,to_id,travel_time
33,101_Bank Melli Iran,50
33,102_Bank Mellat,58
33,103_Bank Maskan,34
33,104_Tejarat Bank,49
33,105_Bank Maskan,49
33,106_Sarmayeh Bank,48
33,107_Bank Sepah,41
33,108_Bank Melli Iran,42
33,109_Sarmayeh Bank,45
33,110_Bank Saderat Iran,49
36,01_Bank Melli Iran,37
36,02_Bank Maskan,44
36,03_Bank Sepah,38
36,04_Bank Mellat,36
36,05_Bank Saderat Iran,41
36,06_Bank Mellat,40
36,07_Mehr,40
36,08_Refah Bank,40
36,09_Bank Maskan,42
36,10_Bank Sepah,16
36,11_Bank Sepah,43
36,12_Melli Bank,45
36,13_EN Bank,25
36,14_Bank Maskan,43
36,15_Bank Maskan,21
36,16_Bank Saderat Iran,20
36,17_Bank Mellat,23
36,18_Saman Bank,41
36,19_Bank Melli Iran,38
36,20_Gardeshgari,39
36,21_Bank Maskan,40
36,22_Samen Bank,40
36,23_Tejarat Bank,41
36,24_Bank Maskan,41
36,25_Bank Melli Iran,38
36,26_Bank Keshavarzi Iran,39
36,27_Bank Saderat Iran,14
36,28_Bank Saderat Iran,28
36,29_Bank Keshavarzi Iran,8
36,30_Bank Sepah,9
36,31_Refah Bank,10
36,32_Shahr Bank,39
36,33_Sepah Bank,34
36,34_Bank of Industry and Mine,33
36,35_Ghavamin Bank,40
36,36_Mehr Eqtesad Bank,12
36,37_Bank Melli Iran,22
36,38_Tejarat Bank,16
36,39_Bank Melli Iran,17
36,40_Bank Mellat,18
36,41_Bank Melli Iran,30
36,42_Bank Saderat Iran,27
36,43_Bank Sepah,26
36,44_Bank Maskan,45
36,45_Tejarat Bank,31
36,46_Bank Saderat Iran,39
36,47_Tejarat Bank,40
36,48_Ansar Bank,40
36,49_Bank Day,42
36,50_Bank Saderat Iran,37
36,51_Kosar Financial Institute,37
36,52_Bank Mellat,28
36,53_Post Bank of Iran,23
36,54_Tejarat Bank,27
36,55_Bank Keshavarzi Iran,26
36,56_Ansar Bank,26
36,57_Bank Melli Iran,27
36,58_Bank Melli Iran,24
36,59_Bank Saderat Iran,47
36,60_Bank Mellat,51
36,61_TT Bank,38
36,62_Bank Sepah,37
36,63_Hekmat Iranian Bank,41
36,64_Bank Mellat,41
36,65_Post Bank of Iran,26
36,66_Refah Bank,36
36,67_Bank Keshavarzi Iran,36
36,68_Refah Bank,64
36,69_Bank Keshavarzi Iran,57
36,70_Bank Melli Iran,57
36,71_Bank Saderat Iran,56
36,72_Qarz Al-Hasaneh Mehr Iran Bank,56
36,73_Bank Maskan,55
36,74_Bank Saderat Iran,38
36,75_Bank Sepah,38
36,76_Tejarat Bank,21
36,77_Bank Melli Iran,38
36,78_Bank mehr iran,43
36,79_Bank Sepah,49
36,80_Bank Sepah,43
36,81_Bank Melli Iran,50
36,82_Shahr Bank,39
36,83_Bank Sepah,35
36,84_Bank Melli Iran,38
36,85_Bank Saderat Iran,36
36,86_Bank Sepah,43
36,87_Bank Keshavarzi Iran,36
36,88_Bank Sepah,40
36,89_Bank Sepah,24
36,90_Bank Melli Iran,20
36,91_Ayandeh Bank,42
36,92_Bank Pasargad,36
36,93_Bank Melli Iran,35
36,94_Bank Mellat,43
36,95_Mehr Eqtesad Bank,43
36,96_EN Bank,32
36,97_Bank Keshavarzi Iran,33
36,98_Tejarat Bank,27
36,99_Bank Melli Iran,26
36,100_Bank Keshavarzi Iran,42
36,101_Bank Melli Iran,41
36,102_Bank Mellat,43
36,103_Bank Maskan,28
36,104_Tejarat Bank,42
36,105_Bank Maskan,43
36,106_Sarmayeh Bank,43
36,107_Bank Sepah,27
36,108_Bank Melli Iran,37
36,109_Sarmayeh Bank,40
36,110_Bank Saderat Iran,40
37,01_Bank Melli Iran,42
37,02_Bank Maskan,49
37,03_Bank Sepah,43
37,04_Bank Mellat,41
37,05_Bank Saderat Iran,46
37,06_Bank Mellat,45
37,07_Mehr,45
37,08_Refah Bank,45
37,09_Bank Maskan,42
37,10_Bank Sepah,12
37,11_Bank Sepah,43
37,12_Melli Bank,42
37,13_EN Bank,20
37,14_Bank Maskan,48
37,15_Bank Maskan,24
37,16_Bank Saderat Iran,23
37,17_Bank Mellat,26
37,18_Saman Bank,40
37,19_Bank Melli Iran,32
37,20_Gardeshgari,39
37,21_Bank Maskan,44
37,22_Samen Bank,40
37,23_Tejarat Bank,44
37,24_Bank Maskan,43
37,25_Bank Melli Iran,33
37,26_Bank Keshavarzi Iran,34
37,27_Bank Saderat Iran,21
37,28_Bank Saderat Iran,23
37,29_Bank Keshavarzi Iran,10
37,30_Bank Sepah,9
37,31_Refah Bank,9
37,32_Shahr Bank,44
37,33_Sepah Bank,41
37,34_Bank of Industry and Mine,39
37,35_Ghavamin Bank,45
37,36_Mehr Eqtesad Bank,7
37,37_Bank Melli Iran,14
37,38_Tejarat Bank,11
37,39_Bank Melli Iran,12
37,40_Bank Mellat,13
37,41_Bank Melli Iran,25
37,42_Bank Saderat Iran,23
37,43_Bank Sepah,28
37,44_Bank Maskan,50
37,45_Tejarat Bank,24
37,46_Bank Saderat Iran,43
37,47_Tejarat Bank,44
37,48_Ansar Bank,35
37,49_Bank Day,37
37,50_Bank Saderat Iran,33
37,51_Kosar Financial Institute,33
37,52_Bank Mellat,25
37,53_Post Bank of Iran,26
37,54_Tejarat Bank,30
37,55_Bank Keshavarzi Iran,30
37,56_Ansar Bank,30
37,57_Bank Melli Iran,29
37,58_Bank Melli Iran,26
37,59_Bank Saderat Iran,52
37,60_Bank Mellat,56
37,61_TT Bank,40
37,62_Bank Sepah,32
37,63_Hekmat Iranian Bank,36
37,64_Bank Mellat,36
37,65_Post Bank of Iran,22
37,66_Refah Bank,40
37,67_Bank Keshavarzi Iran,31
37,68_Refah Bank,67
37,69_Bank Keshavarzi Iran,54
37,70_Bank Melli Iran,54
37,71_Bank Saderat Iran,53
37,72_Qarz Al-Hasaneh Mehr Iran Bank,53
37,73_Bank Maskan,52
37,74_Bank Saderat Iran,32
37,75_Bank Sepah,32
37,76_Tejarat Bank,24
37,77_Bank Melli Iran,41
37,78_Bank mehr iran,46
37,79_Bank Sepah,54
37,80_Bank Sepah,43
37,81_Bank Melli Iran,55
37,82_Shahr Bank,38
37,83_Bank Sepah,41
37,84_Bank Melli Iran,44
37,85_Bank Saderat Iran,43
37,86_Bank Sepah,41
37,87_Bank Keshavarzi Iran,31
37,88_Bank Sepah,35
37,89_Bank Sepah,19
37,90_Bank Melli Iran,23
37,91_Ayandeh Bank,39
37,92_Bank Pasargad,45
37,93_Bank Melli Iran,40
37,94_Bank Mellat,39
37,95_Mehr Eqtesad Bank,39
37,96_EN Bank,27
37,97_Bank Keshavarzi Iran,26
37,98_Tejarat Bank,22
37,99_Bank Melli Iran,21
37,100_Bank Keshavarzi Iran,39
37,101_Bank Melli Iran,40
37,102_Bank Mellat,48
37,103_Bank Maskan,24
37,104_Tejarat Bank,39
37,105_Bank Maskan,39
37,106_Sarmayeh Bank,38
37,107_Bank Sepah,31
37,108_Bank Melli Iran,32
37,109_Sarmayeh Bank,35
37,110_Bank Saderat Iran,39
38,01_Bank Melli Iran,42
38,02_Bank Maskan,49
38,03_Bank Sepah,42
38,04_Bank Mellat,41
38,05_Bank Saderat Iran,46
38,06_Bank Mellat,45
38,07_Mehr,46
38,08_Refah Bank,46
38,09_Bank Maskan,41
38,10_Bank Sepah,15
38,11_Bank Sepah,40
38,12_Melli Bank,38
38,13_EN Bank,21
38,14_Bank Maskan,47
38,15_Bank Maskan,31
38,16_Bank Saderat Iran,30
38,17_Bank Mellat,32
38,18_Saman Bank,39
38,19_Bank Melli Iran,30
38,20_Gardeshgari,38
38,21_Bank Maskan,43
38,22_Samen Bank,39
38,23_Tejarat Bank,44
38,24_Bank Maskan,43
38,25_Bank Melli Iran,33
38,26_Bank Keshavarzi Iran,30
38,27_Bank Saderat Iran,27
38,28_Bank Saderat Iran,24
38,29_Bank Keshavarzi Iran,14
38,30_Bank Sepah,12
38,31_Refah Bank,12
38,32_Shahr Bank,43
38,33_Sepah Bank,47
38,34_Bank of Industry and Mine,45
38,35_Ghavamin Bank,45
38,36_Mehr Eqtesad Bank,9
38,37_Bank Melli Iran,6
38,38_Tejarat Bank,12
38,39_Bank Melli Iran,14
38,40_Bank Mellat,14
38,41_Bank Melli Iran,27
38,42_Bank Saderat Iran,24
38,43_Bank Sepah,29
38,44_Bank Maskan,50
38,45_Tejarat Bank,18
38,46_Bank Saderat Iran,42
38,47_Tejarat Bank,43
38,48_Ansar Bank,35
38,49_Bank Day,37
38,50_Bank Saderat Iran,34
38,51_Kosar Financial Institute,34
38,52_Bank Mellat,26
38,53_Post Bank of Iran,29
38,54_Tejarat Bank,30
38,55_Bank Keshavarzi Iran,31
38,56_Ansar Bank,31
38,57_Bank Melli Iran,29
38,58_Bank Melli Iran,30
38,59_Bank Saderat Iran,53
