from_id,to_id,travel_time
135,SayyadShirazi Barekat market,26
135,Caspian (Elahieh) Barekat market,8
157,Sepah Market,44
157,Mahdiye Market,27
157,Qazvin Central Fruit and Vegetable Market,64
157,Minoudar Fruit and Vegetable Market,36
157,Qazvin Bazar fruits part,39
157,SayyadShirazi Barekat market,55
157,Caspian (Elahieh) Barekat market,50
158,Sepah Market,47
158,Mahdiye Market,18
158,Qazvin Central Fruit and Vegetable Market,68
158,Minoudar Fruit and Vegetable Market,25
158,Qazvin Bazar fruits part,44
158,SayyadShirazi Barekat market,48
158,Caspian (Elahieh) Barekat market,39
160,Sepah Market,47
160,Mahdiye Market,32
160,Qazvin Central Fruit and Vegetable Market,66
160,Minoudar Fruit and Vegetable Market,19
160,Qazvin Bazar fruits part,44
160,SayyadShirazi Barekat market,41
160,Caspian (Elahieh) Barekat market,39
