from_id,to_id,travel_time
80,Persian Gulf Tower,42
80,Alborz Commerical,36
80,Pars Commercial Complex,25
80,,32
80,Clothing and textiles section of Qazvin Bazaar,23
80,Noor Complex,26
80,Dariush Shopping Center,26
80,Alghadir Commercial Complex,35
80,Iranian Shopping Center,25
81,City Star Shopping Center,29
81,Tejarat Tower of Qazvin,30
81,Narvan Shopping Center,24
81,Mehr o Mah,30
81,Abadgaran Shopping Center,33
81,Persian Gulf Tower,26
81,Alborz Commerical,32
81,Pars Commercial Complex,29
81,,45
81,Clothing and textiles section of Qazvin Bazaar,33
81,Noor Complex,26
81,Dariush Shopping Center,27
81,Alghadir Commercial Complex,32
81,Iranian Shopping Center,32
82,City Star Shopping Center,26
82,Tejarat Tower of Qazvin,15
82,Narvan Shopping Center,5
82,Mehr o Mah,25
82,Abadgaran Shopping Center,29
82,Persian Gulf Tower,29
82,Alborz Commerical,31
82,Pars Commercial Complex,26
82,,42
82,Clothing and textiles section of Qazvin Bazaar,30
82,Noor Complex,11
82,Dariush Shopping Center,12
82,Alghadir Commercial Complex,30
82,Iranian Shopping Center,20
83,City Star Shopping Center,27
83,Tejarat Tower of Qazvin,13
83,Narvan Shopping Center,7
83,Mehr o Mah,25
83,Abadgaran Shopping Center,25
83,Persian Gulf Tower,29
83,Alborz Commerical,28
83,Pars Commercial Complex,24
83,,40
83,Clothing and textiles section of Qazvin Bazaar,28
83,Noor Complex,9
83,Dariush Shopping Center,9
83,Alghadir Commercial Complex,27
83,Iranian Shopping Center,17
84,City Star Shopping Center,36
84,Tejarat Tower of Qazvin,32
84,Narvan Shopping Center,18
84,Mehr o Mah,35
84,Abadgaran Shopping Center,38
84,Persian Gulf Tower,30
84,Alborz Commerical,36
84,Pars Commercial Complex,30
84,,46
84,Clothing and textiles section of Qazvin Bazaar,38
84,Noor Complex,28
84,Dariush Shopping Center,29
84,Alghadir Commercial Complex,36
84,Iranian Shopping Center,34
85,City Star Shopping Center,32
85,Tejarat Tower of Qazvin,15
85,Narvan Shopping Center,16
85,Mehr o Mah,31
85,Abadgaran Shopping Center,29
85,Persian Gulf Tower,30
85,Alborz Commerical,32
85,Pars Commercial Complex,22
85,,37
85,Clothing and textiles section of Qazvin Bazaar,31
85,Noor Complex,13
85,Dariush Shopping Center,11
85,Alghadir Commercial Complex,31
85,Iranian Shopping Center,19
86,City Star Shopping Center,33
86,Tejarat Tower of Qazvin,22
86,Narvan Shopping Center,11
86,Mehr o Mah,32
86,Abadgaran Shopping Center,30
86,Persian Gulf Tower,31
86,Alborz Commerical,32
86,Pars Commercial Complex,22
86,,38
86,Clothing and textiles section of Qazvin Bazaar,30
86,Noor Complex,19
86,Dariush Shopping Center,18
86,Alghadir Commercial Complex,31
86,Iranian Shopping Center,23
87,City Star Shopping Center,31
87,Tejarat Tower of Qazvin,23
87,Narvan Shopping Center,14
87,Mehr o Mah,29
87,Abadgaran Shopping Center,30
87,Persian Gulf Tower,26
87,Alborz Commerical,28
87,Pars Commercial Complex,25
87,,43
87,Clothing and textiles section of Qazvin Bazaar,31
87,Noor Complex,20
87,Dariush Shopping Center,22
87,Alghadir Commercial Complex,28
87,Iranian Shopping Center,22
88,City Star Shopping Center,29
88,Tejarat Tower of Qazvin,25
88,Narvan Shopping Center,13
88,Mehr o Mah,28
88,Abadgaran Shopping Center,32
88,Persian Gulf Tower,29
88,Alborz Commerical,31
88,Pars Commercial Complex,25
88,,41
88,Clothing and textiles section of Qazvin Bazaar,32
88,Noor Complex,22
88,Dariush Shopping Center,23
88,Alghadir Commercial Complex,30
88,Iranian Shopping Center,24
89,City Star Shopping Center,35
89,Tejarat Tower of Qazvin,22
89,Narvan Shopping Center,18
89,Mehr o Mah,35
89,Abadgaran Shopping Center,31
89,Persian Gulf Tower,30
89,Alborz Commerical,31
89,Pars Commercial Complex,13
89,,29
89,Clothing and textiles section of Qazvin Bazaar,34
89,Noor Complex,22
89,Dariush Shopping Center,21
89,Alghadir Commercial Complex,31
89,Iranian Shopping Center,24
90,City Star Shopping Center,38
90,Tejarat Tower of Qazvin,27
90,Narvan Shopping Center,30
90,Mehr o Mah,36
90,Abadgaran Shopping Center,40
90,Persian Gulf Tower,40
90,Alborz Commerical,42
90,Pars Commercial Complex,24
90,,29
90,Clothing and textiles section of Qazvin Bazaar,28
90,Noor Complex,23
90,Dariush Shopping Center,22
90,Alghadir Commercial Complex,41
90,Iranian Shopping Center,30
91,City Star Shopping Center,41
91,Tejarat Tower of Qazvin,25
91,Narvan Shopping Center,26
91,Mehr o Mah,40
91,Abadgaran Shopping Center,40
91,Persian Gulf Tower,38
91,Alborz Commerical,42
91,Pars Commercial Complex,20
91,,25
91,Clothing and textiles section of Qazvin Bazaar,30
91,Noor Complex,23
91,Dariush Shopping Center,22
91,Alghadir Commercial Complex,41
91,Iranian Shopping Center,29
92,City Star Shopping Center,34
92,Tejarat Tower of Qazvin,35
92,Narvan Shopping Center,29
92,Mehr o Mah,35
92,Abadgaran Shopping Center,41
92,Persian Gulf Tower,36
92,Alborz Commerical,40
92,Pars Commercial Complex,43
92,,60
92,Clothing and textiles section of Qazvin Bazaar,43
92,Noor Complex,32
92,Dariush Shopping Center,34
92,Alghadir Commercial Complex,40
92,Iranian Shopping Center,36
93,City Star Shopping Center,33
93,Tejarat Tower of Qazvin,30
93,Narvan Shopping Center,23
93,Mehr o Mah,32
93,Abadgaran Shopping Center,36
93,Persian Gulf Tower,33
93,Alborz Commerical,35
93,Pars Commercial Complex,36
93,,53
93,Clothing and textiles section of Qazvin Bazaar,39
93,Noor Complex,27
93,Dariush Shopping Center,29
93,Alghadir Commercial Complex,35
93,Iranian Shopping Center,29
94,City Star Shopping Center,42
94,Tejarat Tower of Qazvin,30
94,Narvan Shopping Center,22
94,Mehr o Mah,42
94,Abadgaran Shopping Center,39
94,Persian Gulf Tower,34
94,Alborz Commerical,39
94,Pars Commercial Complex,7
94,,29
94,Clothing and textiles section of Qazvin Bazaar,34
94,Noor Complex,29
94,Dariush Shopping Center,28
94,Alghadir Commercial Complex,39
94,Iranian Shopping Center,32
95,City Star Shopping Center,41
95,Tejarat Tower of Qazvin,29
95,Narvan Shopping Center,24
95,Mehr o Mah,42
95,Abadgaran Shopping Center,38
95,Persian Gulf Tower,35
95,Alborz Commerical,38
95,Pars Commercial Complex,10
95,,29
95,Clothing and textiles section of Qazvin Bazaar,41
95,Noor Complex,29
95,Dariush Shopping Center,28
95,Alghadir Commercial Complex,37
95,Iranian Shopping Center,31
96,City Star Shopping Center,39
96,Tejarat Tower of Qazvin,30
96,Narvan Shopping Center,24
96,Mehr o Mah,38
96,Abadgaran Shopping Center,37
96,Persian Gulf Tower,36
96,Alborz Commerical,38
96,Pars Commercial Complex,26
96,,47
96,Clothing and textiles section of Qazvin Bazaar,41
96,Noor Complex,28
96,Dariush Shopping Center,29
96,Alghadir Commercial Complex,37
96,Iranian Shopping Center,29
