from_id,to_id,travel_time
44,Yasin clinic,54
44,Community health centre (Alijani No. 8),51
44,Community health centre (HadiAbad number9),40
44,Shohadaye Naja Clinic,32
44,Community health centre (Navab No. 8),28
44,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,31
44,Community health centre (Sadi),21
44,Community health centre (Tabriz),7
44,Milad Clinic,44
44,Mehregan Clinic,49
44,Poonak Clinic,63
44,Aria Clinic,62
44,Mohammadzadeh Specialized Clinic,61
44,Comprehensive Health Services Center No. 13 (Bano Mohtasham),27
45,Farhangian Clinic,31
45,Ghaem Clinic,21
45,Boo Alii Sina Clinic,22
45,Emam Ali Clinic 24hours,21
45,Sina Clinic,32
45,Red Crescent General and Specialized Clinic,19
45,24h Clinic of Minoudar,46
45,Goharshad Clinic,59
45,Parsian,31
45,Specialized Clinics of Velayat Hospital,52
45,Imam Khomeini Clinic,40
45,Shahid Pakravan Clinic,36
45,Imam Sajjad Clinic,33
45,Community health centre No. 2,27
45,Community health centre No. 3,19
45,Imam Hussein Clinic and Doctors Building,18
45,Community health centre No. 7 (Ferdosi),28
45,Community health centre No. 6 (Valiasr),15
45,Aref Clinic,23
45,Community health centre (Madani),32
45,Radmehr Specialized Clinic,34
45,Razi Medical Clinic,31
45,Shahid Bolandian Health Center,35
45,Community health centre (Poonak number11),46
45,Amir Ol-Mo'menin Clinic,49
45,Abotaleb Taghavi Clinic,50
45,Yasin clinic,35
45,Community health centre (Alijani No. 8),45
45,Community health centre (HadiAbad number9),42
45,Shohadaye Naja Clinic,36
45,Community health centre (Navab No. 8),33
45,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,36
45,Community health centre (Sadi),30
45,Community health centre (Tabriz),39
45,Milad Clinic,27
45,Mehregan Clinic,29
45,Poonak Clinic,44
45,Aria Clinic,39
45,Mohammadzadeh Specialized Clinic,42
45,Comprehensive Health Services Center No. 13 (Bano Mohtasham),21
46,Farhangian Clinic,42
46,Ghaem Clinic,33
46,Boo Alii Sina Clinic,34
46,Emam Ali Clinic 24hours,32
46,Sina Clinic,35
46,Red Crescent General and Specialized Clinic,32
46,24h Clinic of Minoudar,50
46,Goharshad Clinic,63
46,Parsian,34
46,Specialized Clinics of Velayat Hospital,56
46,Imam Khomeini Clinic,44
46,Shahid Pakravan Clinic,40
46,Imam Sajjad Clinic,37
46,Community health centre No. 2,38
46,Community health centre No. 3,30
46,Imam Hussein Clinic and Doctors Building,31
46,Community health centre No. 7 (Ferdosi),40
46,Community health centre No. 6 (Valiasr),19
46,Aref Clinic,31
46,Community health centre (Madani),35
46,Radmehr Specialized Clinic,37
46,Razi Medical Clinic,34
46,Shahid Bolandian Health Center,38
46,Community health centre (Poonak number11),49
46,Amir Ol-Mo'menin Clinic,53
46,Abotaleb Taghavi Clinic,54
46,Yasin clinic,38
46,Community health centre (Alijani No. 8),48
46,Community health centre (HadiAbad number9),45
46,Shohadaye Naja Clinic,42
46,Community health centre (Navab No. 8),38
